0.000;1.852764;0.720688;-0.278246;0.960510;0.000000
0.050;1.924133;1.427383;-0.346030;0.938223;0.000000
0.100;2.030017;2.117681;-0.443250;0.896398;0.000000
0.150;2.168877;2.777206;-0.563057;0.826418;0.000000
0.200;2.338139;3.385242;-0.694225;0.719758;0.000000
0.250;2.533880;3.914804;-0.820956;0.570992;0.000000
0.300;2.750625;4.334911;-0.924541;0.381083;0.000000
0.350;2.981390;4.615294;-0.987195;0.159519;0.000000
0.400;3.218023;4.732659;-0.997081;-0.076356;0.000000
0.450;3.451847;4.676480;-0.952256;-0.305301;0.000000
0.500;3.674439;4.451856;-0.861364;-0.507988;0.000000
0.550;3.878345;4.078104;-0.740655;-0.671886;0.000000
0.600;4.057533;3.583764;-0.609045;-0.793136;0.000000
0.650;4.207544;3.000214;-0.483672;-0.875249;0.000000
0.700;4.325356;2.356250;-0.377442;-0.926033;0.000000
0.750;4.409111;1.675096;-0.298650;-0.954363;0.001164
0.800;4.457779;0.973358;-0.251868;-0.967762;0.002900
0.850;4.470831;0.261053;-0.239215;-0.970967;-0.001830
0.900;4.448165;-0.453336;-0.261161;-0.965295;0.000000
0.950;4.389987;-1.163552;-0.316846;-0.948477;0.000000
1.000;4.296917;-1.861394;-0.403621;-0.914926;0.000000
1.050;4.170190;-2.534550;-0.516021;-0.856576;0.000000
1.100;4.011951;-3.164776;-0.644553;-0.764560;0.000000
1.150;3.825586;-3.727301;-0.775056;-0.631893;0.000000
1.200;3.615975;-4.192216;-0.889575;-0.456789;0.000000
1.250;3.389560;-4.528299;-0.969413;-0.245434;0.000000
1.300;3.154116;-4.708878;-0.999922;-0.012523;0.000000
1.350;2.918212;-4.718091;-0.975154;0.221528;0.000000
1.400;2.690457;-4.555102;-0.899952;0.435988;0.000000
1.450;2.478740;-4.234324;-0.788240;0.615368;0.000000
1.500;2.289662;-3.781567;-0.658531;0.752553;0.000000
1.550;2.128268;-3.227876;-0.529043;0.848595;0.000000
1.600;1.998092;-2.603522;-0.414411;0.910090;0.000000
1.650;1.901396;-1.933924;-0.324610;0.945848;0.000000
1.700;1.839495;-1.238016;-0.265477;0.964117;0.000000
1.750;1.813062;-0.528667;-0.239903;0.970797;0.000000
1.800;1.822342;0.185597;-0.248901;0.968529;0.000000
1.850;1.867251;0.898192;-0.292132;0.956378;0.000000
1.900;1.947344;1.601847;-0.367712;0.929940;0.000000
1.950;2.061646;2.286051;-0.471375;0.881933;0.000000
2.000;2.208393;2.934932;-0.595266;0.803529;0.000000
2.050;2.384699;3.526129;-0.726973;0.686666;0.000000
2.100;2.586266;4.031343;-0.849728;0.527221;0.000000
2.150;2.807229;4.419246;-0.944619;0.328168;0.000000
2.200;3.040263;4.660696;-0.994871;0.101156;0.000000
2.250;3.277020;4.735122;-0.990844;-0.135013;0.000000
2.300;3.508809;4.635786;-0.933330;-0.359019;0.000000
2.350;3.727391;4.371638;-0.833271;-0.552864;0.000000
2.400;3.925634;3.964868;-0.708066;-0.706147;0.000000
2.450;4.097900;3.445320;-0.576541;-0.817068;0.000000
2.500;4.240108;2.844162;-0.454919;-0.890533;0.000000
2.550;4.349556;2.188952;-0.354924;-0.934895;0.000000
2.600;4.424611;1.501104;-0.283822;-0.958877;0.000000
2.650;4.464391;0.795610;-0.245463;-0.969406;0.000000
2.700;4.468510;0.082369;-0.241469;-0.970409;0.000000
2.750;4.436930;-0.631609;-0.271989;-0.962300;0.000000
2.800;4.369948;-1.339621;-0.335787;-0.941938;0.000000
2.850;4.268316;-2.032652;-0.429621;-0.903009;0.000000
2.900;4.133464;-2.697041;-0.547125;-0.837051;0.000000
2.950;3.967819;-3.312901;-0.677656;-0.735379;0.000000
3.000;3.775121;-3.853957;-0.805944;-0.591992;0.000000
3.050;3.560645;-4.289515;-0.913475;-0.406895;0.000000
3.100;3.331201;-4.588888;-0.982078;-0.188474;0.000000
3.150;3.094823;-4.727558;-0.998906;0.046753;0.000000
3.200;2.860165;-4.693159;-0.960660;0.277728;0.000000
