0.000;4.962784;-0.699161;0.247787;-0.968815;0.000000
0.050;4.892186;-1.411966;0.178829;-0.983880;0.000000
0.100;4.785393;-2.135856;0.072939;-0.997336;0.000000
0.150;4.641910;-2.869646;-0.070420;-0.997517;0.000000
0.200;4.461732;-3.603570;-0.248041;-0.968750;0.000000
0.250;4.245915;-4.316327;-0.449739;-0.893160;0.000000
0.300;3.997242;-4.973470;-0.655728;-0.754997;0.000000
0.350;3.720794;-5.528959;-0.836900;-0.547356;0.000000
0.400;3.424210;-5.931676;-0.960329;-0.278870;0.000000
0.450;3.117368;-6.136855;-0.999707;0.024223;0.000000
0.500;2.811416;-6.119033;-0.945985;0.324210;0.000000
0.550;2.517391;-5.880495;-0.811430;0.584449;0.000000
0.600;2.244867;-5.450487;-0.624171;0.781287;0.000000
0.650;2.001084;-4.875654;-0.417132;0.908846;0.000000
0.700;1.790736;-4.206971;-0.218170;0.975911;0.000000
0.750;1.616288;-3.488945;-0.045476;0.998965;0.000000
0.800;1.478591;-2.753956;0.092075;0.995752;0.000000
0.850;1.377524;-2.021331;0.192071;0.981381;0.000000
0.900;1.312560;-1.299280;0.255376;0.966842;0.000000
0.950;1.283164;-0.587926;0.283683;0.958918;0.000000
1.000;1.289044;0.117598;0.278040;0.960570;0.000000
1.050;1.330260;0.824337;0.238223;0.971210;0.000000
1.100;1.407206;1.538905;0.162862;0.986649;0.000000
1.150;1.520447;2.264832;0.050328;0.998733;0.000000
1.200;1.670430;2.999649;-0.099469;0.995041;0.000000
1.250;1.857017;3.731750;-0.282329;0.959318;0.000000
1.300;2.078896;4.437568;-0.486518;0.873671;0.000000
1.350;2.332914;5.080372;-0.690455;0.723375;0.000000
1.400;2.613544;5.612595;-0.863792;0.503849;0.000000
1.450;2.912709;5.983302;-0.973920;0.226890;0.000000
1.500;3.220221;6.150237;-0.996910;-0.078547;0.000000
1.550;3.524843;6.092445;-0.927454;-0.373937;0.000000
1.600;3.815780;5.818730;-0.781215;-0.624262;0.009392
1.650;4.083795;5.360307;-0.588008;-0.808855;0.005854
1.700;4.322060;4.765306;-0.380492;-0.924784;0.000761
1.750;4.526266;4.084123;-0.185050;-0.982729;-0.005155
1.800;4.694334;3.361356;-0.018054;-0.999837;0.001844
1.850;4.825556;2.624430;0.112925;-0.993603;-0.008643
1.900;4.920181;1.892498;0.206300;-0.978489;-0.005918
