0.000;5.639167;-0.420443;0.799689;-0.600414;0.000000
0.050;5.596057;-0.862198;0.773071;-0.634320;0.000000
0.100;5.529612;-1.328899;0.729248;-0.684249;0.000000
0.150;5.437995;-1.832335;0.663589;-0.748097;0.000000
0.200;5.318858;-2.382748;0.569970;-0.821666;0.000000
0.250;5.169493;-2.987288;0.441352;-0.897334;0.000000
0.300;4.987118;-3.647502;0.271286;-0.962499;0.000000
0.350;4.769335;-4.355660;0.056915;-0.998379;0.000000
0.400;4.514824;-5.090218;-0.196282;-0.980547;0.000000
0.450;4.224242;-5.811656;-0.468991;-0.883203;0.000000
0.500;3.901168;-6.461473;-0.725129;-0.688614;0.000000
0.550;3.552762;-6.968120;-0.916654;-0.399681;0.000000
0.600;3.189653;-7.262186;-0.998845;-0.048042;0.000000
0.650;2.824776;-7.297532;-0.950232;0.311543;0.000000
0.700;2.471360;-7.068314;-0.783677;0.621168;0.000000
0.750;2.140796;-6.611290;-0.539632;0.841901;0.000000
0.800;1.841203;-5.991861;-0.267123;0.963662;0.000000
0.850;1.577061;-5.282846;-0.006264;0.999980;0.000000
0.900;1.349705;-4.547111;0.219295;0.975659;0.000000
0.950;1.158242;-3.829270;0.400951;0.916099;0.000000
1.000;1.000479;-3.155250;0.539899;0.841730;0.000000
1.050;0.873682;-2.535947;0.642008;0.766698;0.000000
1.100;0.775089;-1.971849;0.714359;0.699780;0.000000
1.150;0.702240;-1.456986;0.763397;0.645929;0.000000
1.200;0.653153;-0.981744;0.794172;0.607693;0.000000
1.250;0.626421;-0.534633;0.810131;0.586249;0.000000
1.300;0.621256;-0.103300;0.813148;0.582057;0.000000
1.350;0.637504;0.324948;0.803584;0.595191;0.000000
1.400;0.675646;0.762860;0.780303;0.625402;0.000000
1.450;0.736796;1.222999;0.740625;0.671919;0.000000
1.500;0.822665;1.717363;0.680271;0.732961;0.000000
1.550;0.935497;2.256639;0.593419;0.804894;0.000000
1.600;1.077939;2.848840;0.473145;0.880984;0.000000
1.650;1.252790;3.497025;0.312674;0.949861;0.000000
1.700;1.462584;4.195884;0.108001;0.994151;0.000000
1.750;1.708951;4.927331;-0.137715;0.990472;0.000000
1.800;1.991754;5.656070;-0.408635;0.912698;0.000000
1.850;2.308141;6.327748;-0.672325;0.740256;0.001066
1.900;2.651816;6.873492;-0.882438;0.470429;0.007336
1.950;3.012848;7.220634;-0.991724;0.128390;0.006832
2.000;3.378577;7.314575;-0.972050;-0.234772;-0.003479
2.050;3.735616;7.140787;-0.828696;-0.559700;-0.007031
2.100;4.071997;6.727613;-0.597510;-0.801861;-0.009170
2.150;4.378924;6.138541;-0.327319;-0.944914;0.005984
2.200;4.651123;5.443984;-0.061228;-0.998124;0.004421
2.250;4.886623;4.709999;0.173354;-0.984860;0.002563
2.300;5.085916;3.985861;0.364901;-0.931046;0.003152
2.350;5.250923;3.300152;0.512878;-0.858461;-0.004615
2.400;5.384406;2.669651;0.622566;-0.782568;0.007414
2.450;5.489132;2.094521;0.700960;-0.713200;0.004297
2.500;5.567594;1.569239;0.754705;-0.656064;-0.003629
2.550;5.621856;1.085238;0.789176;-0.614167;-0.008682
2.600;5.653475;0.632392;0.808198;-0.588910;-0.006486
2.650;5.663408;0.198652;0.814008;-0.580854;-0.002996
2.700;5.651996;-0.228244;0.807326;-0.590105;0.003112
2.750;5.618918;-0.661553;0.787369;-0.616482;0.005744
2.800;5.563199;-1.114392;0.751815;-0.659375;0.004918
2.850;5.483237;-1.599224;0.696744;-0.717320;0.002019
2.900;5.376915;-2.126451;0.616686;-0.787209;0.003604
2.950;5.241634;-2.705619;0.504882;-0.863189;0.000139
3.000;5.074633;-3.340023;0.354373;-0.935104;0.004584
3.050;4.873231;-4.028026;0.160150;-0.987093;0.000000
3.100;4.635518;-4.754279;-0.076796;-0.997047;0.000000
3.150;4.361125;-5.487856;-0.344085;-0.938938;0.000000
3.200;4.052191;-6.178680;-0.613273;-0.789871;0.000000
3.250;3.714199;-6.759828;-0.840491;-0.541825;0.000000
3.300;3.356276;-7.158475;-0.977044;-0.213038;0.000000
3.350;2.990515;-7.315217;-0.988609;0.150504;0.000000
3.400;2.630291;-7.204484;-0.872108;0.489313;0.000000
3.450;2.288067;-6.844472;-0.657330;0.753603;0.000000
3.500;1.973566;-6.290009;-0.391968;0.919979;0.000000
3.550;1.692910;-5.613134;-0.121810;0.992553;0.000000
3.600;1.448766;-4.882864;0.121727;0.992564;0.000000
3.650;1.241137;-4.152585;0.323720;0.946153;0.000000
3.700;1.068315;-3.456453;0.481602;0.876390;0.000000
3.750;0.927732;-2.811649;0.599650;0.800262;0.000000
3.800;0.816589;-2.222856;0.684711;0.728815;0.000000
3.850;0.732258;-1.686630;0.743667;0.668550;0.000000
3.900;0.672521;-1.194744;0.782254;0.622960;0.000000
3.950;0.635701;-0.736402;0.804656;0.593741;0.000000
4.000;0.620723;-0.299557;0.813458;0.581623;0.000000
4.050;0.627141;0.128373;0.809708;0.586832;0.000000
4.100;0.655148;0.560135;0.792958;0.609277;0.000000
4.150;0.705569;1.008410;0.761243;0.648467;0.000000
4.200;0.779845;1.485519;0.711023;0.703169;0.000000
4.250;0.879988;2.002876;0.637160;0.770731;0.000000
4.300;1.008485;2.569942;0.533143;0.846025;0.000000
4.350;1.168106;3.192405;0.391895;0.920010;0.000000
4.400;1.361571;3.869302;0.207702;0.978192;0.000000
4.450;1.591021;4.589007;-0.020223;0.999795;0.000000
4.500;1.857251;5.324606;-0.282554;0.959252;0.000000
4.550;2.158770;6.030375;-0.554676;0.832066;0.000000
4.600;2.490899;6.642568;-0.795664;0.605739;0.000000
4.650;2.845311;7.088241;-0.956429;0.291966;0.000000
4.700;3.210463;7.303055;-0.997629;-0.068816;0.000000
4.750;3.573085;7.252423;-0.908343;-0.418226;0.000000
4.800;3.920320;6.944713;-0.711808;-0.702374;0.000000
4.850;4.241717;6.427941;-0.453485;-0.891264;0.000000
4.900;4.530327;5.772194;-0.181058;-0.983472;0.000000
4.950;4.782757;5.048604;0.070310;-0.997525;0.000000
5.000;4.998491;4.314675;0.282215;-0.959351;0.000000
5.050;5.178932;3.608832;0.449802;-0.893128;0.000000
5.100;5.326518;2.951713;0.576247;-0.817276;0.000000
5.150;5.444038;2.350403;0.668098;-0.744074;0.000000
5.200;5.534186;1.802950;0.732370;-0.680906;0.000000
5.250;5.599284;1.301974;0.775114;-0.631821;0.000000
5.300;5.641140;0.837111;0.800873;-0.598835;0.000000
5.350;5.660966;0.396518;0.812587;-0.582840;0.000000
5.400;5.659351;-0.032306;0.811644;-0.584152;0.000000
5.450;5.636246;-0.462096;0.797932;-0.602747;0.000000
5.500;5.590967;-0.905567;0.769832;-0.638246;0.000000
5.550;5.522210;-1.375157;0.724164;-0.689628;0.000000
5.600;5.428082;-1.882551;0.656141;-0.754639;0.000000
5.650;5.306193;-2.437776;0.559518;-0.828818;0.000000
5.700;5.153814;-3.047579;0.427229;-0.904144;0.000000
5.750;4.968174;-3.712803;0.253005;-0.967465;0.000000
5.800;4.746944;-4.424615;0.034548;-0.999403;0.000000
5.850;4.488947;-5.159925;-0.221587;-0.975141;0.000000
5.900;4.195078;-5.877385;-0.494545;-0.869152;0.000000
5.950;3.869235;-6.516864;-0.746745;-0.665111;0.000000
6.000;3.518924;-7.006219;-0.929651;-0.368441;0.000000
6.050;3.155059;-7.277299;-0.999909;-0.013466;0.000000
6.100;2.790699;-7.287207;-0.939066;0.343738;0.000000
6.150;2.438983;-7.034302;-0.763159;0.646211;0.000000
6.200;2.111041;-6.558852;-0.514346;0.857583;0.000000
6.250;1.814646;-5.927886;-0.241441;0.970416;0.000000
6.300;1.553951;-5.213902;0.016844;0.999858;0.000000
6.350;1.330039;-4.478257;0.238439;0.971158;0.000000
6.400;1.141852;-3.763727;0.415911;0.909405;0.000000
6.450;0.987121;-3.094632;0.551095;0.834443;0.000000
6.500;0.863086;-2.480691;0.650096;0.759852;0.000000
6.550;0.767005;-1.921630;0.719993;0.693982;0.000000
6.600;0.696453;-1.411033;0.767123;0.641501;0.000000
6.650;0.649500;-0.939049;0.796386;0.604789;0.000000
6.700;0.624797;-0.494075;0.811082;0.584932;0.000000
6.750;0.621611;-0.063711;0.812941;0.582346;0.000000
6.800;0.639849;0.364749;0.802186;0.597074;0.000000
6.850;0.680051;0.804047;0.777541;0.628833;0.000000
6.900;0.743386;1.266710;0.736181;0.676785;0.000000
6.950;0.831619;1.764655;0.673680;0.739023;0.000000
7.000;0.947039;2.308391;0.584089;0.811689;0.000000
7.050;1.092318;2.905591;0.460429;0.887697;0.000000
7.100;1.270254;3.558714;0.296038;0.955176;0.000000
7.150;1.483328;4.261485;0.087357;0.996177;0.000000
7.200;1.733049;4.994422;-0.161542;0.986866;0.000000
7.250;2.019075;5.720509;-0.433415;0.901195;0.000000
7.300;2.338253;6.383563;-0.694307;0.719679;0.000000
7.350;2.683906;6.913066;-0.897077;0.441874;0.000000
7.400;3.045815;7.238175;-0.995417;0.095631;0.000000
7.450;3.411242;7.308536;-0.963864;-0.266393;0.000000
7.500;3.766869;7.112537;-0.810802;-0.585321;0.000000
7.550;4.100963;6.681887;-0.574036;-0.818830;0.000000
7.600;4.404935;6.079432;-0.302633;-0.953107;0.000000
7.650;4.673844;5.378184;-0.038536;-0.999257;0.000000
7.700;4.905993;4.642981;0.192397;-0.981317;0.000000
7.750;5.102042;3.920977;0.379867;-0.925041;0.000000
7.800;5.264061;3.240378;0.524112;-0.851650;0.000000
7.850;5.394749;2.613776;0.630627;-0.776086;0.000000
7.900;5.496888;2.042771;0.706471;-0.707742;0.000000
7.950;5.572990;1.522049;0.758235;-0.651982;0.000000
8.000;5.625108;1.042354;0.791170;-0.611597;0.000000
8.050;5.654727;0.592372;0.808935;-0.587899;0.000000
8.100;5.662718;0.159825;0.813607;-0.581415;0.000000
8.150;5.649320;-0.267951;0.805744;-0.592263;0.000000
8.200;5.614135;-0.703709;0.784411;-0.620241;0.000000
8.250;5.556132;-1.160051;0.747136;-0.664671;0.000000
8.300;5.473678;-1.649083;0.689855;-0.723947;0.000000
8.350;5.364592;-2.181727;0.606939;-0.794749;0.000000
8.400;5.226269;-2.766463;0.491560;-0.870844;0.000000
8.450;5.055909;-3.407187;0.336804;-0.941575;0.000000
8.500;4.850912;-4.099950;0.138080;-0.990421;0.000000
8.550;4.609479;-4.828653;-0.102728;-0.994709;0.000000
8.600;4.331454;-5.560510;-0.371789;-0.928317;0.000000
8.650;4.019278;-6.243520;-0.638934;-0.769262;0.000000
8.700;3.678803;-6.809504;-0.859140;-0.511741;0.000000
8.750;3.319502;-7.186018;-0.984216;-0.176972;0.000000
8.800;2.953691;-7.316225;-0.982398;0.186798;0.000000
8.850;2.594751;-7.178788;-0.854171;0.519992;0.000000
8.900;2.254941;-6.796204;-0.632010;0.774960;0.000000
8.950;1.943640;-6.226027;-0.364265;0.931295;0.000000
9.000;1.666598;-5.540826;-0.095655;0.995414;0.000000
9.050;1.426176;-4.808450;0.144117;0.989561;0.000000
9.100;1.222157;-4.080380;0.341620;0.939838;0.000000
9.150;1.052712;-3.388895;0.495217;0.868769;0.000000
9.200;0.915227;-2.749697;0.609611;0.792701;0.000000
9.250;0.806904;-2.166468;0.691738;0.722149;0.000000
9.300;0.725146;-1.635147;0.748402;0.663245;0.000000
9.350;0.667788;-1.147164;0.785193;0.619251;0.000000
9.400;0.633211;-0.691550;0.806132;0.591736;0.000000
9.450;0.620402;-0.256181;0.813645;0.581362;0.000000
9.500;0.628980;0.171557;0.808628;0.588320;0.000000
9.550;0.659200;0.604413;0.790482;0.612485;0.000000
9.600;0.711953;1.055049;0.757088;0.653313;0.000000
9.650;0.788739;1.535724;0.704741;0.709465;0.000000
9.700;0.891624;2.057713;0.628149;0.778093;0.000000
9.750;1.023134;2.630195;0.520693;0.853744;0.000000
9.800;1.186051;3.258337;0.375323;0.926894;0.000000
9.850;1.383066;3.940299;0.186630;0.982430;0.000000
9.900;1.616222;4.663122;-0.045410;0.998968;0.000000
9.950;1.886128;5.398113;-0.310132;0.950694;0.000000
10.000;2.191007;6.097586;-0.581207;0.813756;0.000000
10.050;2.525822;6.696307;-0.816329;0.577587;0.000000
10.100;2.881886;7.121267;-0.966465;0.256797;0.000000
10.150;3.247396;7.310206;-0.994408;-0.105606;0.000000
10.200;3.609021;7.232506;-0.892730;-0.450592;0.000000
10.250;3.954070;6.900983;-0.687702;-0.725993;0.000000
10.300;4.272412;6.366833;-0.425918;-0.904762;0.000000
10.350;4.557470;5.701155;-0.154300;-0.988024;0.000000
10.400;4.806181;4.974216;0.093654;-0.995605;0.000000
10.450;5.018266;4.241700;0.301129;-0.953583;0.000000
10.500;5.195271;3.540101;0.464333;-0.885660;0.000000
10.550;5.339695;2.888476;0.586966;-0.809612;0.000000
10.600;5.454335;2.292804;0.675724;-0.737155;0.000000
10.650;5.541857;1.750443;0.737572;-0.675268;0.000000
10.700;5.604538;1.253614;0.778422;-0.627741;0.000000
10.750;5.644125;0.791753;0.802657;-0.596441;0.000000
10.800;5.661771;0.352922;0.813056;-0.582185;0.000000
10.850;5.658000;-0.075421;0.810855;-0.585247;0.000000
10.900;5.632699;-0.506017;0.795790;-0.605573;0.000000
10.950;5.585121;-0.951567;0.766088;-0.642736;0.000000
11.000;5.513898;-1.424460;0.718407;-0.695623;0.000000
11.050;5.417085;-1.936265;0.647802;-0.761809;0.000000
11.100;5.292247;-2.496766;0.547905;-0.836541;0.000000
11.150;5.136634;-3.112250;0.411633;-0.911350;0.000000
11.200;4.947495;-3.782776;0.232946;-0.972490;0.000000
11.250;4.722581;-4.498285;0.010192;-0.999948;0.000000
11.300;4.460881;-5.233997;-0.248865;-0.968538;0.000000
11.350;4.163551;-5.946599;-0.521696;-0.853131;0.000000
11.400;3.834837;-6.574290;-0.769177;-0.639036;0.000000
11.450;3.482614;-7.044461;-0.942414;-0.334449;0.000000
11.500;3.118087;-7.290532;-0.999724;0.023503;0.000000
11.550;2.754425;-7.273240;-0.925982;0.377567;0.000000
11.600;2.404653;-6.995445;-0.740529;0.672025;0.000000
11.650;2.079603;-6.501002;-0.487135;0.873327;0.000000
11.700;1.786680;-5.858452;-0.214211;0.976787;0.000000
11.750;1.529691;-5.139781;0.041094;0.999155;0.000000
11.800;1.309458;-4.404653;0.258373;0.966045;0.000000
11.850;1.124764;-3.693885;0.431389;0.902166;0.000000
11.900;0.973258;-3.030116;0.562609;0.826723;0.000000
11.950;0.852166;-2.421854;0.658355;0.752708;0.000000
12.000;0.758763;-1.868050;0.725688;0.688024;0.000000
12.050;0.690672;-1.361835;0.770818;0.637055;0.000000
12.100;0.646015;-0.893122;0.798489;0.602010;0.000000
12.150;0.623506;-0.450194;0.811837;0.583885;0.000000
12.200;0.622476;-0.020601;0.812438;0.583048;0.000000
12.250;0.642895;0.408377;0.800364;0.599515;0.000000
12.300;0.685368;0.849470;0.774186;0.632958;0.000000
12.350;0.751127;1.315169;0.730921;0.682463;0.000000
12.400;0.841991;1.817291;0.665979;0.745971;0.000000
12.450;0.960298;2.366138;0.573276;0.819362;0.000000
12.500;1.108747;2.968984;0.445783;0.895141;0.000000
12.550;1.290126;3.627584;0.276999;0.960870;0.000000
12.600;1.506854;4.334545;0.063899;0.997956;0.000000
12.650;1.760293;5.068791;-0.188365;0.982099;0.000000
12.700;2.049862;5.791370;-0.460950;0.887426;0.000000
12.750;2.372076;6.444294;-0.718247;0.695788;0.000000
12.800;2.719887;6.956220;-0.912392;0.409317;0.000000
12.850;3.082756;7.257375;-0.998270;0.058803;0.000000
12.900;3.447788;7.300639;-0.953487;-0.301433;0.000000
12.950;3.801731;7.078859;-0.789907;-0.613226;0.000000
13.000;4.133115;6.627678;-0.547417;-0.836860;0.000000
13.050;4.433713;6.011959;-0.275083;-0.961420;0.000000
13.100;4.698943;5.304593;-0.013446;-0.999910;0.000000
13.150;4.927388;4.568910;0.213347;-0.976977;0.000000
13.200;5.119893;3.850099;0.396319;-0.918113;0.000000
13.250;5.278623;3.174598;0.536458;-0.843927;0.000000
13.300;5.406307;2.553678;0.639554;-0.768746;0.000000
13.350;5.505710;1.988073;0.712687;-0.701482;0.000000
13.400;5.579308;1.471958;0.762339;-0.647178;0.000000
13.450;5.629098;0.995797;0.793604;-0.608435;0.000000
13.500;5.656505;0.548140;0.809979;-0.586459;0.000000
13.550;5.662338;0.116653;0.813386;-0.581725;0.000000
13.600;5.646770;-0.311351;0.804232;-0.594316;0.000000
13.650;5.609339;-0.748619;0.781428;-0.623996;0.000000
13.700;5.548953;-1.207724;0.742346;-0.670017;0.000000
13.750;5.463919;-1.700689;0.682757;-0.730645;0.000000
13.800;5.352006;-2.238261;0.596888;-0.802325;0.000000
13.850;5.210577;-2.828571;0.477835;-0.878450;0.000000
13.900;5.036833;-3.474891;0.318781;-0.947828;0.000000
13.950;4.828220;-4.172256;0.115572;-0.993299;0.000000
14.000;4.583066;-4.903075;-0.128963;-0.991649;0.000000
14.050;4.301432;-5.632681;-0.399487;-0.916739;0.000000
14.100;3.986073;-6.307172;-0.664120;-0.747626;0.000000
14.150;3.643211;-6.857238;-0.876805;-0.480846;0.000000
14.200;3.282661;-7.211020;-0.990066;-0.140600;0.000000
14.250;2.916937;-7.314467;-0.974871;0.222771;0.000000
14.300;2.559409;-7.150564;-0.835264;0.549849;0.000000
14.350;2.222108;-6.746012;-0.606230;0.795289;0.000000
14.400;1.914064;-6.160878;-0.336566;0.941660;0.000000
14.450;1.640662;-5.468052;-0.069809;0.997560;0.000000
14.500;1.403957;-4.734097;0.166066;0.986115;0.000000
14.550;1.203529;-4.008563;0.359066;0.933312;0.000000
14.600;1.037435;-3.321879;0.508431;0.861103;0.000000
14.650;0.903019;-2.688322;0.619242;0.785200;0.000000
14.700;0.797488;-2.110611;0.698506;0.715604;0.000000
14.750;0.718283;-1.584106;0.752937;0.658093;0.000000
14.800;0.663287;-1.099914;0.787973;0.615710;0.000000
14.850;0.630942;-0.646905;0.807472;0.589906;0.000000
14.900;0.620298;-0.212882;0.813705;0.581278;0.000000
14.950;0.631037;0.214793;0.807416;0.589983;0.000000
15.000;0.663481;0.648873;0.787853;0.615863;0.000000
15.050;0.718581;1.101994;0.752741;0.658317;0.000000
15.100;0.797898;1.586351;0.698213;0.715890;0.000000
