1;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.890476;0.399480;-2.692009;2;0.728900;0.885400
2;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.798351;0.471504;-2.207502;2;1.103600;7.227300
3;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.117493;0.320359;0.922872;1;5.831900;7.491400
4;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.740032;0.117413;2.823591;2;0.862400;8.669400
5;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.366437;0.184599;0.587650;2;3.676600;7.893700
6;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.206028;0.043333;-1.765953;2;3.882800;5.517900
7;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.228953;0.320970;-2.088927;1;1.006200;7.819400
8;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.294066;0.118687;-2.451008;2;1.048600;4.053200
9;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.112284;0.392214;0.621201;1;4.324900;9.644300
10;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.694752;0.379050;0.932988;1;1.097600;9.337700
11;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.187461;0.133089;-0.074377;2;3.960100;7.689600
12;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.272939;0.018617;-0.422613;2;4.517500;6.098600
13;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.059403;0.157906;1.178598;2;1.253400;1.301600
14;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.092352;0.003910;0.933439;1;5.312200;7.229300
15;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.108818;0.315883;-2.194180;1;0.986000;1.420400
16;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.168251;0.098124;-1.101426;1;2.175700;2.510500
17;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.892922;0.351612;-1.893398;2;0.773600;2.120400
18;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.913800;0.353358;-1.119426;2;1.662100;6.225000
19;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.987935;0.085216;-0.619204;1;0.740000;6.841000
20;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.402388;0.491418;0.724032;1;1.543800;3.813500
21;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.161134;0.379056;-0.895340;2;2.941600;6.855400
22;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.530629;0.416212;-0.988132;2;2.992300;4.526000
23;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.422646;0.179803;1.455272;2;4.243400;4.293600
24;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.124873;0.012217;-1.094877;1;6.537000;9.569400
25;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.935731;0.228943;1.583388;1;7.406500;7.593300
26;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.743688;0.052960;-0.220437;2;0.985300;2.121700
27;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.823574;0.087505;0.995923;1;5.165700;8.943900
28;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.702702;0.076795;0.245304;2;0.365700;6.797400
29;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.809204;0.374309;0.150271;1;3.258400;5.464600
30;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.398881;0.207547;-1.467680;1;0.205500;9.236800
31;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.653700;0.466307;2.526584;1;5.774000;7.946600
32;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.440036;0.128807;-1.627983;2;0.642000;7.673400
33;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.671202;0.357606;-0.485710;2;3.907700;8.161500
34;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.317428;0.407270;2.113583;2;5.056400;6.356700
35;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.950894;0.221982;2.200499;1;3.550800;6.312000
36;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.997003;0.112086;0.629944;2;1.422000;3.872500
37;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.025135;0.210556;1.354652;1;3.703700;8.415700
38;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.734230;0.285513;2.744304;1;2.653300;9.245900
39;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.223770;0.186782;0.840699;1;0.450600;1.806300
40;401;1.000000;3.000000;0.175000;3.000000;2.000000;0.500000;1.000000;0.723173;0.173719;-0.696788;2;0.216600;6.273500
