0.000;3.671150;-0.383326;-0.863031;-0.505151;0.000000
0.050;3.633401;-0.754991;-0.881481;-0.472220;0.000000
0.100;3.578279;-1.102427;-0.906158;-0.422939;0.000000
0.150;3.507599;-1.413605;-0.933764;-0.357889;0.000000
0.200;3.423753;-1.676921;-0.960456;-0.278431;0.000000
0.250;3.329664;-1.881777;-0.982367;-0.186965;0.000000
0.300;3.228697;-2.019336;-0.996209;-0.086994;0.000000
0.350;3.124530;-2.083342;-0.999854;0.017062;0.000000
0.400;3.020991;-2.070789;-0.992736;0.120310;0.000000
0.450;2.921877;-1.982271;-0.975959;0.217952;0.000000
0.500;2.830781;-1.821913;-0.952086;0.305831;0.000000
0.550;2.750937;-1.596897;-0.924659;0.380795;0.000000
0.600;2.685100;-1.316727;-0.897604;0.440803;0.000000
0.650;2.635480;-0.992407;-0.874636;0.484781;0.000000
0.700;2.603693;-0.635729;-0.858787;0.512333;0.000000
0.750;2.590754;-0.258780;-0.852086;0.523402;0.000000
0.800;2.597070;0.126313;-0.855375;0.518010;0.000000
0.850;2.622442;0.507439;-0.868241;0.496143;0.000000
0.900;2.666066;0.872476;-0.889052;0.457807;0.000000
0.950;2.726531;1.209307;-0.915091;0.403246;0.000000
1.000;2.801831;1.505996;-0.942834;0.333263;0.000000
1.050;2.889390;1.751194;-0.968365;0.249537;0.000000
1.100;2.986130;1.934791;-0.987940;0.154837;0.000000
1.150;3.088566;2.048712;-0.998594;0.053002;0.000000
1.200;3.192951;2.087708;-0.998681;-0.051336;0.000000
1.250;3.295448;2.049938;-0.988188;-0.153249;0.000000
1.300;3.392307;1.937185;-0.968735;-0.248096;0.000000
1.350;3.480040;1.754648;-0.943271;-0.332023;0.000000
1.400;3.555558;1.510363;-0.915533;-0.402243;0.000000
1.450;3.616278;1.214413;-0.889436;-0.457059;0.000000
1.500;3.660185;0.878132;-0.868518;-0.495658;0.000000
1.550;3.685858;0.513451;-0.855508;-0.517789;0.000000
1.600;3.692482;0.132488;-0.852059;-0.523445;0.000000
1.650;3.679850;-0.252637;-0.858603;-0.512641;0.000000
1.700;3.648359;-0.629812;-0.874318;-0.485353;0.000000
1.750;3.599014;-0.986911;-0.897194;-0.441636;0.000000
1.800;3.533422;-1.311844;-0.924212;-0.381879;0.000000
1.850;3.453781;-1.592812;-0.951664;-0.307142;0.000000
1.900;3.362841;-1.818792;-0.975624;-0.219448;0.000000
