0.000;4.586350;-0.730682;-0.125706;-0.992068;0.000000
0.050;4.513320;-1.460596;-0.197757;-0.980251;0.000000
0.100;4.404229;-2.181815;-0.303305;-0.952893;0.000000
0.150;4.260084;-2.882907;-0.437040;-0.899442;0.000000
0.200;4.082851;-3.544671;-0.588772;-0.808299;0.000000
0.250;3.875881;-4.139378;-0.742307;-0.670060;0.000000
0.300;3.644263;-4.632374;-0.876299;-0.481767;0.000000
0.350;3.394921;-4.986834;-0.968084;-0.250628;0.000000
0.400;3.136359;-5.171233;-0.999986;0.005233;0.000000
0.450;2.877990;-5.167383;-0.965458;0.260560;0.000000
0.500;2.629207;-4.975676;-0.871577;0.490258;0.000000
0.550;2.398458;-4.614968;-0.736351;0.676599;0.000000
0.600;2.192600;-4.117160;-0.582502;0.812829;0.000000
0.650;2.016644;-3.519121;-0.431223;0.902245;0.000000
0.700;1.873879;-2.855294;-0.298464;0.954421;0.000000
0.750;1.766225;-2.153079;-0.194187;0.980964;0.000000
0.800;1.694659;-1.431335;-0.123546;0.992339;0.000000
0.850;1.659598;-0.701221;-0.088685;0.996060;0.000000
0.900;1.661179;0.031630;-0.090260;0.995918;0.000000
0.950;1.699398;0.764377;-0.128247;0.991742;0.000000
1.000;1.774100;1.494051;-0.201907;0.979405;0.000000
1.050;1.884833;2.214648;-0.308900;0.951094;0.000000
1.100;2.030554;2.914416;-0.443731;0.896160;0.000000
1.150;2.209242;3.573766;-0.595948;0.803023;0.000000
1.200;2.417471;4.164590;-0.749082;0.662477;0.000000
1.250;2.650072;4.652008;-0.881616;0.471967;0.000000
1.300;2.900035;4.999258;-0.970966;0.239216;0.000000
1.350;3.158798;5.175261;-0.999852;-0.017204;0.000000
1.400;3.416928;5.162602;-0.962334;-0.271869;0.000000
1.450;3.665057;4.962574;-0.866093;-0.499883;0.000000
1.500;3.894796;4.594785;-0.729502;-0.683979;0.000000
1.550;4.099373;4.091548;-0.575337;-0.817917;0.000000
1.600;4.273861;3.489766;-0.424607;-0.905378;0.000000
1.650;4.415043;2.823634;-0.292984;-0.956118;0.000000
1.700;4.521052;2.120171;-0.190172;-0.981751;0.000000
1.750;4.590944;1.397847;-0.121147;-0.992635;0.000000
1.800;4.624320;0.667516;-0.087955;-0.996124;0.000000
1.850;4.621051;-0.065382;-0.091211;-0.995832;0.000000
1.900;4.581147;-0.798065;-0.130865;-0.991400;0.000000
1.950;4.504773;-1.527488;-0.206128;-0.978525;0.000000
